x_in_pix,y_in_pix,z_in_pix,integratedIntensity,residuals,image_number,sample,image,physicalSizeX,physicalSizeY,physicalSizeZ
370.520059192453,343.101548659711,13.4998940103748,4996.8904674624,352.033732147133,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
124.862881472819,280.537397939225,23.4812332707564,4042.61325144204,294.923236740894,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
124.804786945814,227.989325070071,15.37687347423,23160.9441615974,576.814006165176,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
259.713673906337,238.156015835384,8.91882695547607,8756.78393428669,636.239205502999,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
281.172968609383,303.327599086345,15.0656920703373,3423.44498655338,519.594485487061,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
202.662009310665,396.515465788938,23.4564231216594,2285.68824985738,172.545413400522,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
299.177759773761,313.302607611405,7.5681050447142,17462.4185814703,1776.74001300826,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
263.412016559667,330.133493342712,4.42408369182044,6196.07605349513,717.299874961578,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
275.632807547385,331.108986058462,13.2778692911327,15368.3548470892,458.438148637573,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
408.830034775172,376.187199435356,11.4536062499452,3561.73523508134,255.638757509763,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
119.975414426313,203.472705436054,11.7049328239417,32301.8185313452,1353.76616526805,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
230.574812427952,302.148604084822,7.75711087260981,13524.9840955802,1559.93669698521,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
158.251516765234,251.817421341773,17.3441574691705,20825.9619512395,867.791106946211,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
381.585228520446,358.957069876965,10.8906532338261,8860.84974135518,582.9433422493,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
229.776941710427,320.23201822125,7.90525588244464,11156.3068034583,729.784374706534,1,CT16,lLNv02,0.06378157132874111,0.06378157132874111,0.3
316.376259044699,319.932627740149,11.9975717786143,41302.8016942813,1616.25272633565,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
332.062381642949,287.126978001764,9.61085644003879,15229.9960728095,537.903151989051,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
180.208494568694,191.34786418402,6.3265110815581,6594.58771453371,477.144909591643,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
172.435097822359,209.126880778953,4.52624349575705,9018.50041675638,679.598193002677,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
263.843110957186,270.29663698967,12.2528564665121,8405.78853821472,254.004464711864,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
189.357815302635,190.14547993852,11.142418741609,13340.2824460785,471.878445812256,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
201.874556099743,351.144494329828,1.86270408158211,2258.48505717448,134.181891692596,1,CT16,lLNv03-1,0.06369344203787111,0.06369344203787111,0.3
225.234493467181,155.29026774087,13.1342098419263,22117.6003903905,930.062565318907,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
178.531396469679,136.59879337151,12.8785967809193,33893.4750656417,827.891356175355,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
89.7841144986157,124.710542943501,14.3885352058743,34466.2083791767,757.55696344054,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
210.990604413403,182.690561982111,8.18608259880546,6152.53118268324,587.965838538903,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
173.747772807664,153.199883177458,11.2730055856496,43530.3776661133,2362.5939085632,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
147.958444398613,133.412544434,3.89903206390115,26698.6778680046,693.058210924788,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
99.6278015151183,109.145973829744,13.798949644482,3907.86998894095,251.985283535753,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
170.468636790464,89.2974516387249,15.2378795498441,26631.7597696107,1510.85467631447,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
234.44418842716,154.960073433383,14.0361853351201,2258.92566408051,404.72964229351,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
145.734373145504,157.782334738068,6.14157816626228,127351.217944845,4176.45488763606,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
136.586442926081,121.521349192139,7.11760520566115,20025.0326648879,647.849472380853,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
154.150705841504,120.86368418561,9.05605833583946,3149.42321455552,213.517633396662,1,CT16,lLNv03-2,0.06369344203787111,0.06369344203787111,0.3
78.5079436028167,89.3801873598369,10.8359136160802,43728.9183203082,1921.2894645086,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
99.4583403561949,102.875240457231,16.2175595038525,28173.4290263856,700.003760660239,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
86.0841775178271,67.761792484459,12.156893943548,17611.5752215732,519.752474644369,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
448.229155364525,384.697892759418,12.0513695422322,31414.0623336236,622.038269204805,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
403.547188646831,413.324185379409,16.1853033233536,13673.5066264915,421.823512984937,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
53.2274660737795,60.1963485818638,9.95323848424474,4187.90832777363,228.419696517354,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
46.594014139304,79.165359899855,7.93390364344736,34013.6708909014,1455.13815187308,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
65.4099803960163,122.289928274394,12.9604512552502,20972.4895267197,499.619363462198,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
400.800413704354,354.295393302036,10.0108387459812,3260.88805979476,315.233885531771,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
434.811660333925,407.323351841768,7.46519897538235,13589.5459304312,1511.229964789,1,CT16,lLNv04,0.06378157132874111,0.06378157132874111,0.3
247.296580452066,294.034219987534,11.8522247824828,51952.5069634321,1169.56227693078,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
271.744112628926,364.493987095113,23.880403302627,8205.66035069165,913.895136448805,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
325.503462288969,385.013361560929,23.0910456219014,4062.01090434757,172.073741321056,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
243.596274335289,340.264402932701,25.9284218814088,4354.96854283794,321.279298685838,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
171.804383278628,159.082073927181,3.5548236865429,75774.489975479,2474.14697224819,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
221.069261907693,229.422514209196,14.7865350378123,30391.3222813595,704.507987274524,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
308.476174754241,394.770719848726,27.2671402039608,14596.69941647,604.031337060859,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
164.712932531274,204.555827320109,15.7912206525638,5949.87818704719,300.483955392587,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
282.722602596721,292.778505162041,24.635175604134,3855.02622213121,372.152090989955,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
131.592240675105,146.872854325409,20.1475363538904,41979.7103419586,788.07218173016,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
300.871422909209,288.592078829068,15.4963044221029,1618.68032866525,186.60939309266,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
265.224288330652,368.243847756351,32.7600877011423,1554.94705992743,220.208202875396,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
277.250570274983,323.610106139388,27.2621987117209,63373.6321453977,1641.08964182057,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
301.081504446567,357.605773806929,26.7819752916954,13139.5435070882,412.799976585452,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
220.733206360888,215.89872405736,10.6354500873176,20880.3854012952,836.764617372175,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
160.398340002123,222.330665088835,19.8391377254952,16218.7829940361,397.008520154767,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
148.122729414071,175.013087285057,19.8423972404864,21965.1435040066,589.908214554437,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
158.115801311879,145.246032170542,13.9389430989377,26338.299224451,2316.0250636978,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
296.719390709844,368.381268453439,25.6664819591243,25231.633024163,990.113901372039,1,CT16,lLNv05,0.05559906711222506,0.05559906711222506,0.3
176.47772137986,166.370082053596,16.63842200529,5628.54687253843,318.765961882932,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
170.293397170821,172.792968031946,18.3095190701013,9603.11165816278,2254.71721916831,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
250.43548086276,206.022864387196,13.2926382237409,19396.8118403131,1369.67239720053,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
278.684005760971,242.326792100043,13.7659785605019,14616.6607310775,1316.16502930343,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
289.826657047718,227.537072668106,15.2320225231594,16239.9340858228,964.343776697513,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
275.228668285303,220.429739626222,14.99061912911,17769.7503385343,587.351819135283,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
283.941225122997,214.921382684298,21.6501887745326,4442.86800068492,320.050789401967,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
154.182766074145,163.408916918716,13.2532608180162,4307.84605590416,251.794449378392,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
277.664403116133,259.324113840314,13.169387671306,20373.0385290942,595.275080971296,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
159.231277987812,182.679255817407,12.2487059471276,146959.422206463,5639.71186720432,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
234.180049126294,217.45608339943,15.4714603168433,11442.3829309073,536.968314666875,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
209.773405252133,268.347999529769,6.04792261427895,14107.9160496196,415.696045755095,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
210.90911127114,110.788114859069,3.66482989930343,67445.8922830375,2100.60017053879,1,CT16,lLNv06,0.06369344203787111,0.06369344203787111,0.3
200.448455746666,65.2042589274067,7.5942608078457,11412.8114653239,1069.92476769843,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
213.971717226082,342.074251934618,20.8315196281693,36336.4706488036,1165.99338659854,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
147.693035163599,95.8252448758335,10.06483608955,37015.2367322761,1601.37149335713,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
182.209065880615,152.490276543177,9.93530840467692,2261.48962973652,211.74901484708,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
191.37587570779,199.43084684435,12.1678630127702,6133.14181146836,668.109451086315,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
218.934379815546,337.542531778233,21.0216228315507,19584.4160926966,1526.2202477136,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
238.150564548305,274.201154526303,17.7839551285008,10736.6742964416,368.578186587231,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
139.71623095361701,78.8035599355806,10.2652894560156,20227.5406046207,397.102843954243,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
160.175329308096,80.602054087971,8.23177711210117,33554.9492749191,1223.47538588938,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
242.981308266619,189.385406879233,14.7254757703108,8517.11444822531,457.278941741613,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
224.459858163079,213.333005403992,6.93990874490278,4043.94948955423,598.876590958768,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
213.982484775618,174.230495480486,7.05232018673861,15678.1332596062,548.155364118524,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
180.509946852855,101.525842584598,8.10197744565654,21685.9408532472,562.508968622956,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
216.199238087416,201.548497296429,9.78068517168006,17018.3360942753,1053.0331231432,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
223.362518656323,182.790835887017,1.70111456034427,4664.0403292038,841.937307354604,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
181.055555442097,138.354723937832,13.86805903655,5824.63560884464,278.593081443034,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
216.716207059065,172.268083848692,1.56764043203199,4404.05478406867,368.005235383706,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
231.355963154253,215.884282395847,7.70839119140338,19126.4218740412,459.4270488705,1,CT16,lLNv07,0.06369344203787111,0.06369344203787111,0.3
203.236554229243,273.143944063408,17.099188708112,5676.80413930248,337.307417379896,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
200.820874194574,216.913759924698,5.76252196781953,13145.6588929427,485.039991743206,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
136.551820856222,307.114545459169,22.1458313188746,6389.18714666669,198.241292609114,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
168.76171805812,228.947560915383,7.08255293448143,6350.32674398077,486.756157853677,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
207.860598264077,267.000369855522,16.4017029188134,7306.05206520121,1298.75468674539,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
194.735045951625,187.298181596778,10.0546185422465,7068.14535356196,345.630352890231,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
181.825724078548,209.20066292946,11.2293696988453,17308.3742563004,715.251910616129,1,CT16,lLNv08-1,0.06369344203787111,0.06369344203787111,0.3
191.704078347517,185.817001075674,10.3293188259577,12879.8028385026,1298.75398795109,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
183.575871791558,181.621903484842,6.50682005516668,15417.8318784751,945.03378043145506,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
132.700087215997,195.24446082411,8.89013987876789,19679.0150826732,1179.13173905547,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
148.704151566559,213.443340334739,1.67718746768331,3649.2896882334,210.730379055812,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
217.409456684819,200.053941375367,20.1260681824325,15950.2596684444,1161.66976415929,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
193.848630765617,180.783854855022,11.3330992937176,14887.1104026182,1351.28089617464,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
160.795065990413,198.40661522924,7.81310900812554,28546.1493077474,1264.35910854351,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
249.76755349445,137.449936967693,21.3332782530593,26690.3074335919,516.777885881992,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
187.854702050279,171.811646635789,8.6503445127643,22639.2926739232,1241.92623115296,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
254.542905085274,186.795505735827,14.9001078686787,22930.5556653265,889.627361447997,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
134.177314068715,200.39490356527,9.38324610916782,17728.7258579857,1085.67645121915,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
252.92517482604,156.542450740584,16.2843886756966,29479.0045630162,623.911823236956,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
207.283272405958,177.449538917404,18.3021593949528,2564.33145383077,340.145440982291,1,CT16,lLNv08-2,0.06369344203787111,0.06369344203787111,0.3
300.64022654368,314.007717540482,10.0273786662415,22503.4103175293,739.559378946673,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
127.405364645288,148.209836945521,11.0468870176356,21127.2621206838,788.754767309846,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
135.700436167035,146.240736612353,3.30871120399757,3647.79234284052,191.370380167822,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
257.774763042757,346.446876128754,13.6055973703993,10309.8534652743,247.776102191537,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
266.382358809912,325.074245121771,17.3254572973185,7968.05789817426,201.031160368551,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
305.447184463024,365.865642999723,5.01729877911814,13786.721367023,425.483062837647,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
115.887317306173,132.969277043556,12.8341396354405,14557.1029209423,1515.53398625241,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
150.904513300595,157.30791483307,7.8601947422418,6382.26832116751,245.038231742442,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
96.1422674574207,130.710822502439,6.58750473844016,37691.3210917954,1659.6316853084,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
205.893587741936,314.333027009597,13.6746261459317,3920.19529994397,169.488267789084,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
223.869272803434,332.041395732653,16.7070272078276,87333.3161862658,2781.98119421174,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
158.898874570985,151.466246090321,4.46159440301477,3359.63660185797,492.87479714247,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
295.647178955156,327.295306470871,6.42674374478362,40147.2685925077,1841.07810036889,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
289.831017205049,310.10942778492,5.09299144993399,3595.32966966353,353.137404451187,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
139.810384821586,115.757188532795,9.43974702911828,6524.77196316062,407.89206824599,1,CT16,lLNv10,0.06369344203787111,0.06369344203787111,0.3
178.348174446193,240.339427609373,19.6714602496796,9656.03844457608,709.338931814121,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
162.034128371696,235.421422414714,19.7970215840077,15276.3324060898,667.307464500259,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
308.956545623461,299.850859028635,16.8898762058108,31048.2362709317,994.193059760892,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
218.571650857653,239.472396479288,25.107749078381,6615.33472736843,522.829605140572,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
114.695806439392,110.067686068614,12.5357234230314,15316.5627633764,598.085450285604,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
189.779591296271,258.19926991698,19.5599063046159,2966.64723368549,223.287216221449,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
329.39087420736,314.658338981432,20.5538505961925,28255.8410885365,911.158201532462,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
265.704038651789,291.522909683471,27.5302420720853,2069.2929960577,163.939284809724,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
324.665070650531,304.215827652441,18.2226773574099,20902.643097212,1052.82292912357,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
275.488472837457,298.346821327859,20.5046064219481,8423.87749497148,388.767484443656,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
81.296198534694,119.408704982776,8.79622038984221,10487.3509322177,262.746807727864,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
343.976376348549,285.142134075514,20.7926293331153,18987.0815186798,718.728757383154,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
48.1097760930457,54.4886280310854,11.4174020789937,36759.0668225012,1110.43297244681,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
313.630129053277,323.282540998081,19.5744763612551,5820.65479975548,365.075716442691,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
196.003004020233,234.784246285225,21.081429083904,19039.5471776184,1153.52874897884,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
289.501555772689,261.109166155983,22.2305366888605,7832.02941027321,275.345669113119,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
215.13963197754,217.552988884034,22.7763824687041,11772.4697902364,1119.11656840121,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
146.838667334043,199.382807725184,18.9309203637542,10470.8469583872,390.608166233902,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
285.217286443726,272.297535783208,20.2404470056079,18583.1387523459,971.103410387091,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
107.981959072805,114.144797792607,12.1732243152287,16277.1086453009,707.439180527252,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
202.005971236824,265.038548976109,20.4166806711649,4851.0561981659,231.701805119239,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
265.393549437693,282.866839736744,18.664378192922,9114.17692811693,383.132365038612,1,CT16,lLNv11,0.06369344203787111,0.06369344203787111,0.3
125.663864389534,175.128260971007,14.0747867762613,32654.9906556606,1047.01689825344,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
206.045814084286,200.240390816256,13.6588030881389,27495.3356625871,904.059134109155,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
212.655134818513,263.636827722723,16.8415067781427,15497.885738269,777.861006741923,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
100.361176338214,117.834596464435,9.39405069516212,28664.7914094922,969.537433015887,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
359.68559255767,338.801435179394,18.3794212922304,28506.4566840758,896.644125194256,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
163.983216866134,228.855410586554,17.3853830728125,21719.9354013615,970.813403852179,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
201.185976214061,188.594174256495,16.3110486812591,3777.48341117353,339.88680129883,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
194.269603605638,179.820005028514,10.8820824499398,8068.31503369751,335.928800869431,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
94.4400066045844,148.156027261333,20.9248111150905,12012.6023057597,393.363497245592,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
110.724146132429,148.805412779129,13.1101143016229,18277.5784976438,779.816155991446,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
121.997253441607,167.307653439145,2.25640012760406,2840.46990589581,171.627095787117,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
203.529999250142,231.523347301253,15.780136147247,3848.03994853591,289.124144730869,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
223.566368759996,231.539277484171,12.9280648435629,9251.94438388796,586.425070268652,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
238.881227583233,197.566615527063,10.6042887343946,6028.07647678719,686.705726437721,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
381.615891257965,287.212307965173,24.064991198227,2204.41829161608,206.894165229986,1,CT16,lLNv12,0.06369344203787111,0.06369344203787111,0.3
244.374210241866,182.23178078547,21.8117332065239,7011.38922421231,344.165841025625,1,CT16,lLNv13,0.06369344203787111,0.06369344203787111,0.3
152.506895548382,203.039917849374,3.39705778624671,7262.01998487194,210.902363977937,1,CT16,lLNv13,0.06369344203787111,0.06369344203787111,0.3
118.784088507619,176.897642851405,9.92021951645797,40335.7525465962,1639.80978343512,1,CT16,lLNv13,0.06369344203787111,0.06369344203787111,0.3
